clock_time,time_stamp,val,metric,region,location_name,host,url,script,transaction,error_message,emulation,source,unit,total_duration
2023-03-18T10:07:20Z,5000,209,connections,on-premise,on-premise,,,96_eShowBizz_ShowSeats_AllClassOpen202,,,no_emulation,,count,
2023-03-18T10:07:20Z,5000,3,hits,on-premise,on-premise,,,100_eShowBizz_CWS_Book_Buy251 (2),,,no_emulation,,count,
2023-03-18T10:07:20Z,5000,339,hits,on-premise,on-premise,,,93_eShowBizz_ShowSeats_AllClassOpen183,,,no_emulation,,count,
2023-03-18T10:07:20Z,5000,416,hits,on-premise,on-premise,,,94_eShowBizz_ShowSeats_AllClassOpen251,,,no_emulation,,count,
2023-03-18T10:07:20Z,5000,404,hits,on-premise,on-premise,,,95_eShowBizz_ShowSeats_AllClassOpen232,,,no_emulation,,count,
2023-03-18T10:07:20Z,5000,404,hits,on-premise,on-premise,,,96_eShowBizz_ShowSeats_AllClassOpen202,,,no_emulation,,count,
2023-03-18T10:07:20Z,5000,0.8911328315734863,max trt,on-premise,on-premise,,,100_eShowBizz_CWS_Book_Buy251 (2),Eshowbizz_03_BookSeats_251,,no_emulation,,sec,
2023-03-18T10:07:20Z,5000,1.3071067333221436,max trt,on-premise,on-premise,,,100_eShowBizz_CWS_Book_Buy251 (2),Eshowbizz_04_Buy_251,,no_emulation,,sec,
2023-03-18T10:07:20Z,5000,2.2301571369171143,max trt,on-premise,on-premise,,,100_eShowBizz_CWS_Book_Buy251 (2),ShowSeats_AllClasses_Open_251,,no_emulation,,sec,
2023-03-18T10:07:20Z,5000,2.3856608867645264,max trt,on-premise,on-premise,,,93_eShowBizz_ShowSeats_AllClassOpen183,ShowSeats_AllClasses_Open_183,,no_emulation,,sec,
2023-03-18T10:07:20Z,5000,2.3492279052734375,max trt,on-premise,on-premise,,,94_eShowBizz_ShowSeats_AllClassOpen251,ShowSeats_AllClasses_Open_251,,no_emulation,,sec,
2023-03-18T10:07:20Z,5000,2.4758501052856445,max trt,on-premise,on-premise,,,95_eShowBizz_ShowSeats_AllClassOpen232,ShowSeats_AllClasses_Open_232,,no_emulation,,sec,
2023-03-18T10:07:20Z,5000,2.4337880611419678,max trt,on-premise,on-premise,,,96_eShowBizz_ShowSeats_AllClassOpen202,ShowSeats_AllClasses_Open_202,,no_emulation,,sec,
2023-03-18T10:07:20Z,5000,0.9643006324768066,max trt,on-premise,on-premise,,,97_eShowBizz_CWS_Book_Buy183 (2),Eshowbizz_03_BookSeats_183,,no_emulation,,sec,
2023-03-18T10:07:20Z,5000,1.4633758068084717,max trt,on-premise,on-premise,,,97_eShowBizz_CWS_Book_Buy183 (2),ShowSeats_AllClasses_Open_183,,no_emulation,,sec,
2023-03-18T10:07:20Z,5000,1.1389753818511963,max trt,on-premise,on-premise,,,98_eShowBizz_CWS_Book_Buy202 (2),Eshowbizz_03_BookSeats_202,,no_emulation,,sec,
2023-03-18T10:07:20Z,5000,1.8998775482177734,max trt,on-premise,on-premise,,,98_eShowBizz_CWS_Book_Buy202 (2),ShowSeats_AllClasses_Open_202,,no_emulation,,sec,
2023-03-18T10:07:20Z,5000,1.003237247467041,max trt,on-premise,on-premise,,,99_eShowBizz_CWS_Book_Buy232 (2),Eshowbizz_03_BookSeats_232,,no_emulation,,sec,
2023-03-18T10:07:20Z,5000,1.9256067276000977,max trt,on-premise,on-premise,,,99_eShowBizz_CWS_Book_Buy232 (2),ShowSeats_AllClasses_Open_232,,no_emulation,,sec,
2023-03-18T10:07:20Z,5000,0.5749719142913818,min trt,on-premise,on-premise,,,100_eShowBizz_CWS_Book_Buy251 (2),Eshowbizz_03_BookSeats_251,,no_emulation,,sec,
2023-03-18T10:07:20Z,5000,1.3071067333221436,min trt,on-premise,on-premise,,,100_eShowBizz_CWS_Book_Buy251 (2),Eshowbizz_04_Buy_251,,no_emulation,,sec,
2023-03-18T10:07:20Z,5000,0.2118220329284668,min trt,on-premise,on-premise,,,100_eShowBizz_CWS_Book_Buy251 (2),ShowSeats_AllClasses_Open_251,,no_emulation,,sec,
2023-03-18T10:07:20Z,5000,0.03333902359008789,min trt,on-premise,on-premise,,,93_eShowBizz_ShowSeats_AllClassOpen183,ShowSeats_AllClasses_Open_183,,no_emulation,,sec,
2023-03-18T10:07:20Z,5000,0.019080162048339844,min trt,on-premise,on-premise,,,94_eShowBizz_ShowSeats_AllClassOpen251,ShowSeats_AllClasses_Open_251,,no_emulation,,sec,
2023-03-18T10:07:20Z,5000,0.017618894577026367,min trt,on-premise,on-premise,,,95_eShowBizz_ShowSeats_AllClassOpen232,ShowSeats_AllClasses_Open_232,,no_emulation,,sec,
2023-03-18T10:07:20Z,5000,0.06508302688598633,min trt,on-premise,on-premise,,,96_eShowBizz_ShowSeats_AllClassOpen202,ShowSeats_AllClasses_Open_202,,no_emulation,,sec,
2023-03-18T10:07:20Z,5000,0.6856131553649902,min trt,on-premise,on-premise,,,97_eShowBizz_CWS_Book_Buy183 (2),Eshowbizz_03_BookSeats_183,,no_emulation,,sec,
2023-03-18T10:07:20Z,5000,0.35428786277770996,min trt,on-premise,on-premise,,,97_eShowBizz_CWS_Book_Buy183 (2),ShowSeats_AllClasses_Open_183,,no_emulation,,sec,
2023-03-18T10:07:20Z,5000,0.7387542724609375,min trt,on-premise,on-premise,,,98_eShowBizz_CWS_Book_Buy202 (2),Eshowbizz_03_BookSeats_202,,no_emulation,,sec,
2023-03-18T10:07:20Z,5000,0.23860859870910645,min trt,on-premise,on-premise,,,98_eShowBizz_CWS_Book_Buy202 (2),ShowSeats_AllClasses_Open_202,,no_emulation,,sec,
2023-03-18T10:07:20Z,5000,0.33664655685424805,min trt,on-premise,on-premise,,,99_eShowBizz_CWS_Book_Buy232 (2),Eshowbizz_03_BookSeats_232,,no_emulation,,sec,
2023-03-18T10:07:20Z,5000,0.26152849197387695,min trt,on-premise,on-premise,,,99_eShowBizz_CWS_Book_Buy232 (2),ShowSeats_AllClasses_Open_232,,no_emulation,,sec,
2023-03-18T10:07:20Z,5000,6,passed transactions,on-premise,on-premise,,,100_eShowBizz_CWS_Book_Buy251 (2),Eshowbizz_03_BookSeats_251,,no_emulation,,count,
2023-03-18T10:07:20Z,5000,1,passed transactions,on-premise,on-premise,,,100_eShowBizz_CWS_Book_Buy251 (2),Eshowbizz_04_Buy_251,,no_emulation,,count,
2023-03-18T10:07:20Z,5000,15,passed transactions,on-premise,on-premise,,,100_eShowBizz_CWS_Book_Buy251 (2),ShowSeats_AllClasses_Open_251,,no_emulation,,count,
2023-03-18T10:07:20Z,5000,340,passed transactions,on-premise,on-premise,,,93_eShowBizz_ShowSeats_AllClassOpen183,ShowSeats_AllClasses_Open_183,,no_emulation,,count,
2023-03-18T10:07:20Z,5000,418,passed transactions,on-premise,on-premise,,,94_eShowBizz_ShowSeats_AllClassOpen251,ShowSeats_AllClasses_Open_251,,no_emulation,,count,
2023-03-18T10:07:20Z,5000,404,passed transactions,on-premise,on-premise,,,95_eShowBizz_ShowSeats_AllClassOpen232,ShowSeats_AllClasses_Open_232,,no_emulation,,count,
2023-03-18T10:07:20Z,5000,404,passed transactions,on-premise,on-premise,,,96_eShowBizz_ShowSeats_AllClassOpen202,ShowSeats_AllClasses_Open_202,,no_emulation,,count,
2023-03-18T10:07:20Z,5000,4,passed transactions,on-premise,on-premise,,,97_eShowBizz_CWS_Book_Buy183 (2),Eshowbizz_03_BookSeats_183,,no_emulation,,count,
2023-03-18T10:07:20Z,5000,17,passed transactions,on-premise,on-premise,,,97_eShowBizz_CWS_Book_Buy183 (2),ShowSeats_AllClasses_Open_183,,no_emulation,,count,
2023-03-18T10:07:20Z,5000,8,passed transactions,on-premise,on-premise,,,98_eShowBizz_CWS_Book_Buy202 (2),Eshowbizz_03_BookSeats_202,,no_emulation,,count,
2023-03-18T10:07:20Z,5000,17,passed transactions,on-premise,on-premise,,,98_eShowBizz_CWS_Book_Buy202 (2),ShowSeats_AllClasses_Open_202,,no_emulation,,count,
2023-03-18T10:07:20Z,5000,9,passed transactions,on-premise,on-premise,,,99_eShowBizz_CWS_Book_Buy232 (2),Eshowbizz_03_BookSeats_232,,no_emulation,,count,
2023-03-18T10:07:20Z,5000,20,passed transactions,on-premise,on-premise,,,99_eShowBizz_CWS_Book_Buy232 (2),ShowSeats_AllClasses_Open_232,,no_emulation,,count,
2023-03-18T10:07:20Z,5000,0.8911328315734863,percentile 90,on-premise,on-premise,,,100_eShowBizz_CWS_Book_Buy251 (2),Eshowbizz_03_BookSeats_251,,no_emulation,,sec,
2023-03-18T10:07:20Z,5000,1.3071067333221436,percentile 90,on-premise,on-premise,,,100_eShowBizz_CWS_Book_Buy251 (2),Eshowbizz_04_Buy_251,,no_emulation,,sec,
2023-03-18T10:07:20Z,5000,2.2223806381225586,percentile 90,on-premise,on-premise,,,100_eShowBizz_CWS_Book_Buy251 (2),ShowSeats_AllClasses_Open_251,,no_emulation,,sec,
2023-03-18T10:07:20Z,5000,1.675482988357544,percentile 90,on-premise,on-premise,,,93_eShowBizz_ShowSeats_AllClassOpen183,ShowSeats_AllClasses_Open_183,,no_emulation,,sec,
2023-03-18T10:07:20Z,5000,1.887178897857666,percentile 90,on-premise,on-premise,,,94_eShowBizz_ShowSeats_AllClassOpen251,ShowSeats_AllClasses_Open_251,,no_emulation,,sec,
2023-03-18T10:07:20Z,5000,1.7191681861877441,percentile 90,on-premise,on-premise,,,95_eShowBizz_ShowSeats_AllClassOpen232,ShowSeats_AllClasses_Open_232,,no_emulation,,sec,
2023-03-18T10:07:20Z,5000,1.7392849922180176,percentile 90,on-premise,on-premise,,,96_eShowBizz_ShowSeats_AllClassOpen202,ShowSeats_AllClasses_Open_202,,no_emulation,,sec,
2023-03-18T10:07:20Z,5000,0.9643006324768066,percentile 90,on-premise,on-premise,,,97_eShowBizz_CWS_Book_Buy183 (2),Eshowbizz_03_BookSeats_183,,no_emulation,,sec,
2023-03-18T10:07:20Z,5000,1.17525053024292,percentile 90,on-premise,on-premise,,,97_eShowBizz_CWS_Book_Buy183 (2),ShowSeats_AllClasses_Open_183,,no_emulation,,sec,
2023-03-18T10:07:20Z,5000,1.1389753818511963,percentile 90,on-premise,on-premise,,,98_eShowBizz_CWS_Book_Buy202 (2),Eshowbizz_03_BookSeats_202,,no_emulation,,sec,
2023-03-18T10:07:20Z,5000,1.8872439861297607,percentile 90,on-premise,on-premise,,,98_eShowBizz_CWS_Book_Buy202 (2),ShowSeats_AllClasses_Open_202,,no_emulation,,sec,
2023-03-18T10:07:20Z,5000,1.003237247467041,percentile 90,on-premise,on-premise,,,99_eShowBizz_CWS_Book_Buy232 (2),Eshowbizz_03_BookSeats_232,,no_emulation,,sec,
2023-03-18T10:07:20Z,5000,1.583756923675537,percentile 90,on-premise,on-premise,,,99_eShowBizz_CWS_Book_Buy232 (2),ShowSeats_AllClasses_Open_232,,no_emulation,,sec,
2023-03-18T10:07:20Z,5000,,throughput,on-premise,on-premise,,,100_eShowBizz_CWS_Book_Buy251 (2),,,no_emulation,,bytes,
2023-03-18T10:07:20Z,5000,478201,throughput,on-premise,on-premise,,,93_eShowBizz_ShowSeats_AllClassOpen183,,,no_emulation,,bytes,
2023-03-18T10:07:20Z,5000,441504,throughput,on-premise,on-premise,,,94_eShowBizz_ShowSeats_AllClassOpen251,,,no_emulation,,bytes,
2023-03-18T10:07:20Z,5000,865310,throughput,on-premise,on-premise,,,95_eShowBizz_ShowSeats_AllClassOpen232,,,no_emulation,,bytes,
2023-03-18T10:07:20Z,5000,576187,throughput,on-premise,on-premise,,,96_eShowBizz_ShowSeats_AllClassOpen202,,,no_emulation,,bytes,
2023-03-18T10:07:20Z,5000,45,vusers count,on-premise,on-premise,,,100_eShowBizz_CWS_Book_Buy251 (2),,,no_emulation,,count,
2023-03-18T10:07:20Z,5000,833,vusers count,on-premise,on-premise,,,93_eShowBizz_ShowSeats_AllClassOpen183,,,no_emulation,,count,
2023-03-18T10:07:20Z,5000,974,vusers count,on-premise,on-premise,,,94_eShowBizz_ShowSeats_AllClassOpen251,,,no_emulation,,count,
2023-03-18T10:07:20Z,5000,939,vusers count,on-premise,on-premise,,,95_eShowBizz_ShowSeats_AllClassOpen232,,,no_emulation,,count,
2023-03-18T10:07:20Z,5000,1000,vusers count,on-premise,on-premise,,,96_eShowBizz_ShowSeats_AllClassOpen202,,,no_emulation,,count,
2023-03-18T10:07:20Z,5000,45,vusers count,on-premise,on-premise,,,97_eShowBizz_CWS_Book_Buy183 (2),,,no_emulation,,count,
2023-03-18T10:07:20Z,5000,45,vusers count,on-premise,on-premise,,,98_eShowBizz_CWS_Book_Buy202 (2),,,no_emulation,,count,
2023-03-18T10:07:20Z,5000,45,vusers count,on-premise,on-premise,,,99_eShowBizz_CWS_Book_Buy232 (2),,,no_emulation,,count,
2023-03-18T10:07:25Z,10000,2.173944428563118,average trt,on-premise,on-premise,,,100_eShowBizz_CWS_Book_Buy251 (2),Eshowbizz_03_BookSeats_251,,no_emulation,,sec,34.78311085700989
2023-03-18T10:07:25Z,10000,2.3804117573632135,average trt,on-premise,on-premise,,,100_eShowBizz_CWS_Book_Buy251 (2),Eshowbizz_04_Buy_251,,no_emulation,,sec,21.42370581626892
2023-03-18T10:07:25Z,10000,2.0281328118365742,average trt,on-premise,on-premise,,,100_eShowBizz_CWS_Book_Buy251 (2),ShowSeats_AllClasses_Open_251,,no_emulation,,sec,46.64705467224121
2023-03-18T10:07:25Z,10000,2.0613960433354706,average trt,on-premise,on-premise,,,93_eShowBizz_ShowSeats_AllClassOpen183,ShowSeats_AllClasses_Open_183,,no_emulation,,sec,987.4087047576904
2023-03-18T10:07:25Z,10000,2.267532884517563,average trt,on-premise,on-premise,,,94_eShowBizz_ShowSeats_AllClassOpen251,ShowSeats_AllClasses_Open_251,,no_emulation,,sec,970.5040745735168
2023-03-18T10:07:25Z,10000,1.9499402224612075,average trt,on-premise,on-premise,,,95_eShowBizz_ShowSeats_AllClassOpen232,ShowSeats_AllClasses_Open_232,,no_emulation,,sec,1146.56485080719
2023-03-18T10:07:25Z,10000,1.9218791515304223,average trt,on-premise,on-premise,,,96_eShowBizz_ShowSeats_AllClassOpen202,ShowSeats_AllClasses_Open_202,,no_emulation,,sec,1112.7680287361145
2023-03-18T10:07:25Z,10000,2.2886060523986815,average trt,on-premise,on-premise,,,97_eShowBizz_CWS_Book_Buy183 (2),Eshowbizz_03_BookSeats_183,,no_emulation,,sec,57.21515130996704
2023-03-18T10:07:25Z,10000,2.171553134918213,average trt,on-premise,on-premise,,,97_eShowBizz_CWS_Book_Buy183 (2),Eshowbizz_04_Buy_183,,no_emulation,,sec,34.744850158691406
2023-03-18T10:07:25Z,10000,2.0892646204341543,average trt,on-premise,on-premise,,,97_eShowBizz_CWS_Book_Buy183 (2),ShowSeats_AllClasses_Open_183,,no_emulation,,sec,45.96382164955139
2023-03-18T10:07:25Z,10000,1.7095308845693415,average trt,on-premise,on-premise,,,98_eShowBizz_CWS_Book_Buy202 (2),Eshowbizz_03_BookSeats_202,,no_emulation,,sec,37.60967946052551
2023-03-18T10:07:25Z,10000,2.913516409256879,average trt,on-premise,on-premise,,,98_eShowBizz_CWS_Book_Buy202 (2),Eshowbizz_04_Buy_202,,no_emulation,,sec,49.52977895736694
2023-03-18T10:07:25Z,10000,1.881633733880931,average trt,on-premise,on-premise,,,98_eShowBizz_CWS_Book_Buy202 (2),ShowSeats_AllClasses_Open_202,,no_emulation,,sec,54.567378282547
2023-03-18T10:07:25Z,10000,1.4162198030031645,average trt,on-premise,on-premise,,,99_eShowBizz_CWS_Book_Buy232 (2),Eshowbizz_03_BookSeats_232,,no_emulation,,sec,18.410857439041138
2023-03-18T10:07:25Z,10000,2.467385810964248,average trt,on-premise,on-premise,,,99_eShowBizz_CWS_Book_Buy232 (2),Eshowbizz_04_Buy_232,,no_emulation,,sec,41.94555878639221
2023-03-18T10:07:25Z,10000,2.3958821932474774,average trt,on-premise,on-premise,,,99_eShowBizz_CWS_Book_Buy232 (2),ShowSeats_AllClasses_Open_232,,no_emulation,,sec,35.93823289871216
2023-03-18T10:07:25Z,10000,20,connections,on-premise,on-premise,,,100_eShowBizz_CWS_Book_Buy251 (2),,,no_emulation,,count,
2023-03-18T10:07:25Z,10000,130,connections,on-premise,on-premise,,,93_eShowBizz_ShowSeats_AllClassOpen183,,,no_emulation,,count,
2023-03-18T10:07:25Z,10000,-32,connections,on-premise,on-premise,,,94_eShowBizz_ShowSeats_AllClassOpen251,,,no_emulation,,count,
2023-03-18T10:07:25Z,10000,84,connections,on-premise,on-premise,,,95_eShowBizz_ShowSeats_AllClassOpen232,,,no_emulation,,count,
2023-03-18T10:07:25Z,10000,105,connections,on-premise,on-premise,,,96_eShowBizz_ShowSeats_AllClassOpen202,,,no_emulation,,count,
2023-03-18T10:07:25Z,10000,22,connections,on-premise,on-premise,,,97_eShowBizz_CWS_Book_Buy183 (2),,,no_emulation,,count,
2023-03-18T10:07:25Z,10000,19,connections,on-premise,on-premise,,,98_eShowBizz_CWS_Book_Buy202 (2),,,no_emulation,,count,
2023-03-18T10:07:25Z,10000,13,connections,on-premise,on-premise,,,99_eShowBizz_CWS_Book_Buy232 (2),,,no_emulation,,count,
2023-03-18T10:07:25Z,10000,36,hits,on-premise,on-premise,,,100_eShowBizz_CWS_Book_Buy251 (2),,,no_emulation,,count,
2023-03-18T10:07:25Z,10000,480,hits,on-premise,on-premise,,,93_eShowBizz_ShowSeats_AllClassOpen183,,,no_emulation,,count,
2023-03-18T10:07:25Z,10000,430,hits,on-premise,on-premise,,,94_eShowBizz_ShowSeats_AllClassOpen251,,,no_emulation,,count,
2023-03-18T10:07:25Z,10000,588,hits,on-premise,on-premise,,,95_eShowBizz_ShowSeats_AllClassOpen232,,,no_emulation,,count,
2023-03-18T10:07:25Z,10000,578,hits,on-premise,on-premise,,,96_eShowBizz_ShowSeats_AllClassOpen202,,,no_emulation,,count,
2023-03-18T10:07:25Z,10000,61,hits,on-premise,on-premise,,,97_eShowBizz_CWS_Book_Buy183 (2),,,no_emulation,,count,
2023-03-18T10:07:25Z,10000,59,hits,on-premise,on-premise,,,98_eShowBizz_CWS_Book_Buy202 (2),,,no_emulation,,count,
2023-03-18T10:07:25Z,10000,59,hits,on-premise,on-premise,,,99_eShowBizz_CWS_Book_Buy232 (2),,,no_emulation,,count,
2023-03-18T10:07:25Z,10000,5.033209323883057,max trt,on-premise,on-premise,,,100_eShowBizz_CWS_Book_Buy251 (2),Eshowbizz_03_BookSeats_251,,no_emulation,,sec,
2023-03-18T10:07:25Z,10000,4.60564112663269,max trt,on-premise,on-premise,,,100_eShowBizz_CWS_Book_Buy251 (2),Eshowbizz_04_Buy_251,,no_emulation,,sec,
2023-03-18T10:07:25Z,10000,5.620676755905151,max trt,on-premise,on-premise,,,100_eShowBizz_CWS_Book_Buy251 (2),ShowSeats_AllClasses_Open_251,,no_emulation,,sec,
2023-03-18T10:07:25Z,10000,6.240035057067871,max trt,on-premise,on-premise,,,93_eShowBizz_ShowSeats_AllClassOpen183,ShowSeats_AllClasses_Open_183,,no_emulation,,sec,
2023-03-18T10:07:25Z,10000,5.966811895370483,max trt,on-premise,on-premise,,,94_eShowBizz_ShowSeats_AllClassOpen251,ShowSeats_AllClasses_Open_251,,no_emulation,,sec,
2023-03-18T10:07:25Z,10000,5.930084943771362,max trt,on-premise,on-premise,,,95_eShowBizz_ShowSeats_AllClassOpen232,ShowSeats_AllClasses_Open_232,,no_emulation,,sec,
2023-03-18T10:07:25Z,10000,6.037178993225098,max trt,on-premise,on-premise,,,96_eShowBizz_ShowSeats_AllClassOpen202,ShowSeats_AllClasses_Open_202,,no_emulation,,sec,
2023-03-18T10:07:25Z,10000,5.951331615447998,max trt,on-premise,on-premise,,,97_eShowBizz_CWS_Book_Buy183 (2),Eshowbizz_03_BookSeats_183,,no_emulation,,sec,
2023-03-18T10:07:25Z,10000,5.778186321258545,max trt,on-premise,on-premise,,,97_eShowBizz_CWS_Book_Buy183 (2),Eshowbizz_04_Buy_183,,no_emulation,,sec,
2023-03-18T10:07:25Z,10000,5.089402914047241,max trt,on-premise,on-premise,,,97_eShowBizz_CWS_Book_Buy183 (2),ShowSeats_AllClasses_Open_183,,no_emulation,,sec,
2023-03-18T10:07:25Z,10000,3.578570604324341,max trt,on-premise,on-premise,,,98_eShowBizz_CWS_Book_Buy202 (2),Eshowbizz_03_BookSeats_202,,no_emulation,,sec,
2023-03-18T10:07:25Z,10000,5.953707456588745,max trt,on-premise,on-premise,,,98_eShowBizz_CWS_Book_Buy202 (2),Eshowbizz_04_Buy_202,,no_emulation,,sec,
2023-03-18T10:07:25Z,10000,6.1684629917144775,max trt,on-premise,on-premise,,,98_eShowBizz_CWS_Book_Buy202 (2),ShowSeats_AllClasses_Open_202,,no_emulation,,sec,
2023-03-18T10:07:25Z,10000,3.5045535564422607,max trt,on-premise,on-premise,,,99_eShowBizz_CWS_Book_Buy232 (2),Eshowbizz_03_BookSeats_232,,no_emulation,,sec,
2023-03-18T10:07:25Z,10000,5.927090883255005,max trt,on-premise,on-premise,,,99_eShowBizz_CWS_Book_Buy232 (2),Eshowbizz_04_Buy_232,,no_emulation,,sec,
2023-03-18T10:07:25Z,10000,5.680295705795288,max trt,on-premise,on-premise,,,99_eShowBizz_CWS_Book_Buy232 (2),ShowSeats_AllClasses_Open_232,,no_emulation,,sec,
2023-03-18T10:07:25Z,10000,0.21944618225097656,min trt,on-premise,on-premise,,,100_eShowBizz_CWS_Book_Buy251 (2),Eshowbizz_03_BookSeats_251,,no_emulation,,sec,
2023-03-18T10:07:25Z,10000,1.0742576122283936,min trt,on-premise,on-premise,,,100_eShowBizz_CWS_Book_Buy251 (2),Eshowbizz_04_Buy_251,,no_emulation,,sec,
2023-03-18T10:07:25Z,10000,0.46498799324035645,min trt,on-premise,on-premise,,,100_eShowBizz_CWS_Book_Buy251 (2),ShowSeats_AllClasses_Open_251,,no_emulation,,sec,
2023-03-18T10:07:25Z,10000,0.04445815086364746,min trt,on-premise,on-premise,,,93_eShowBizz_ShowSeats_AllClassOpen183,ShowSeats_AllClasses_Open_183,,no_emulation,,sec,
2023-03-18T10:07:25Z,10000,0.27436208724975586,min trt,on-premise,on-premise,,,94_eShowBizz_ShowSeats_AllClassOpen251,ShowSeats_AllClasses_Open_251,,no_emulation,,sec,
2023-03-18T10:07:25Z,10000,0.03077983856201172,min trt,on-premise,on-premise,,,95_eShowBizz_ShowSeats_AllClassOpen232,ShowSeats_AllClasses_Open_232,,no_emulation,,sec,
2023-03-18T10:07:25Z,10000,0.02800917625427246,min trt,on-premise,on-premise,,,96_eShowBizz_ShowSeats_AllClassOpen202,ShowSeats_AllClasses_Open_202,,no_emulation,,sec,
2023-03-18T10:07:25Z,10000,0.3630070686340332,min trt,on-premise,on-premise,,,97_eShowBizz_CWS_Book_Buy183 (2),Eshowbizz_03_BookSeats_183,,no_emulation,,sec,
2023-03-18T10:07:25Z,10000,0.3552258014678955,min trt,on-premise,on-premise,,,97_eShowBizz_CWS_Book_Buy183 (2),Eshowbizz_04_Buy_183,,no_emulation,,sec,
2023-03-18T10:07:25Z,10000,0.19433236122131348,min trt,on-premise,on-premise,,,97_eShowBizz_CWS_Book_Buy183 (2),ShowSeats_AllClasses_Open_183,,no_emulation,,sec,
2023-03-18T10:07:25Z,10000,0.03261137008666992,min trt,on-premise,on-premise,,,98_eShowBizz_CWS_Book_Buy202 (2),Eshowbizz_03_BookSeats_202,,no_emulation,,sec,
2023-03-18T10:07:25Z,10000,0.47919702529907227,min trt,on-premise,on-premise,,,98_eShowBizz_CWS_Book_Buy202 (2),Eshowbizz_04_Buy_202,,no_emulation,,sec,
2023-03-18T10:07:25Z,10000,0.5186567306518555,min trt,on-premise,on-premise,,,98_eShowBizz_CWS_Book_Buy202 (2),ShowSeats_AllClasses_Open_202,,no_emulation,,sec,
2023-03-18T10:07:25Z,10000,0.2943716049194336,min trt,on-premise,on-premise,,,99_eShowBizz_CWS_Book_Buy232 (2),Eshowbizz_03_BookSeats_232,,no_emulation,,sec,
2023-03-18T10:07:25Z,10000,0.23474335670471191,min trt,on-premise,on-premise,,,99_eShowBizz_CWS_Book_Buy232 (2),Eshowbizz_04_Buy_232,,no_emulation,,sec,
