clock_time,time_stamp,val,metric,region,location_name,host,url,script,transaction,error_message,emulation,source,unit,total_duration
2023-03-18T10:52:09Z,5000,0.1047508716583252,min trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_03_BookSeats,,no_emulation,,sec,
2023-03-18T10:52:09Z,5000,1.073117971420288,min trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_04_Buy,,no_emulation,,sec,
2023-03-18T10:52:09Z,5000,0.033354759216308594,min trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,ShowSeats_AllClasses_Open,,no_emulation,,sec,
2023-03-18T10:52:09Z,5000,938,passed transactions,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,ShowSeats_AllClasses_Open,,no_emulation,,count,
2023-03-18T10:52:09Z,5000,4,passed transactions,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_03_BookSeats,,no_emulation,,count,
2023-03-18T10:52:09Z,5000,2,passed transactions,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_04_Buy,,no_emulation,,count,
2023-03-18T10:52:09Z,5000,6,passed transactions,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,ShowSeats_AllClasses_Open,,no_emulation,,count,
2023-03-18T10:52:09Z,5000,1.8621711730957031,percentile 90,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,ShowSeats_AllClasses_Open,,no_emulation,,sec,
2023-03-18T10:52:09Z,5000,2.4243366718292236,percentile 90,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_03_BookSeats,,no_emulation,,sec,
2023-03-18T10:52:09Z,5000,1.7676575183868408,percentile 90,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_04_Buy,,no_emulation,,sec,
2023-03-18T10:52:09Z,5000,1.492502212524414,percentile 90,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,ShowSeats_AllClasses_Open,,no_emulation,,sec,
2023-03-18T10:52:09Z,5000,1559351,throughput,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,,,no_emulation,,bytes,
2023-03-18T10:52:09Z,5000,5323,throughput,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,,,no_emulation,,bytes,
2023-03-18T10:52:09Z,5000,4111,vusers count,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,,,no_emulation,,count,
2023-03-18T10:52:09Z,5000,44,vusers count,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,,,no_emulation,,count,
2023-03-18T10:52:14Z,10000,2.2977373286552236,average trt,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,ShowSeats_AllClasses_Open,,no_emulation,,sec,4526.54253745079
2023-03-18T10:52:14Z,10000,1.6066512891224451,average trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_03_BookSeats,,no_emulation,,sec,22.493118047714233
2023-03-18T10:52:14Z,10000,2.267397713661194,average trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_04_Buy,,no_emulation,,sec,22.67397713661194
2023-03-18T10:52:14Z,10000,2.343441972365746,average trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,ShowSeats_AllClasses_Open,,no_emulation,,sec,60.9294912815094
2023-03-18T10:52:14Z,10000,533,connections,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,,,no_emulation,,count,
2023-03-18T10:52:14Z,10000,19,connections,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,,,no_emulation,,count,
2023-03-18T10:52:14Z,10000,1969,hits,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,,,no_emulation,,count,
2023-03-18T10:52:14Z,10000,32,hits,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,,,no_emulation,,count,
2023-03-18T10:52:14Z,10000,6.707324028015137,max trt,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,ShowSeats_AllClasses_Open,,no_emulation,,sec,
2023-03-18T10:52:14Z,10000,6.290431976318359,max trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_03_BookSeats,,no_emulation,,sec,
2023-03-18T10:52:14Z,10000,5.316491365432739,max trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_04_Buy,,no_emulation,,sec,
2023-03-18T10:52:14Z,10000,5.07612419128418,max trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,ShowSeats_AllClasses_Open,,no_emulation,,sec,
2023-03-18T10:52:14Z,10000,0.2122509479522705,min trt,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,ShowSeats_AllClasses_Open,,no_emulation,,sec,
2023-03-18T10:52:14Z,10000,0.13114571571350098,min trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_03_BookSeats,,no_emulation,,sec,
2023-03-18T10:52:14Z,10000,0.91617751121521,min trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_04_Buy,,no_emulation,,sec,
2023-03-18T10:52:14Z,10000,0.9953556060791016,min trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,ShowSeats_AllClasses_Open,,no_emulation,,sec,
2023-03-18T10:52:14Z,10000,1970,passed transactions,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,ShowSeats_AllClasses_Open,,no_emulation,,count,
2023-03-18T10:52:14Z,10000,14,passed transactions,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_03_BookSeats,,no_emulation,,count,
2023-03-18T10:52:14Z,10000,10,passed transactions,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_04_Buy,,no_emulation,,count,
2023-03-18T10:52:14Z,10000,26,passed transactions,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,ShowSeats_AllClasses_Open,,no_emulation,,count,
2023-03-18T10:52:14Z,10000,5.801106929779053,percentile 90,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,ShowSeats_AllClasses_Open,,no_emulation,,sec,
2023-03-18T10:52:14Z,10000,6.025972127914429,percentile 90,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_03_BookSeats,,no_emulation,,sec,
2023-03-18T10:52:14Z,10000,3.2688450813293457,percentile 90,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_04_Buy,,no_emulation,,sec,
2023-03-18T10:52:14Z,10000,3.7040882110595703,percentile 90,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,ShowSeats_AllClasses_Open,,no_emulation,,sec,
2023-03-18T10:52:14Z,10000,4305689,throughput,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,,,no_emulation,,bytes,
2023-03-18T10:52:14Z,10000,51015,throughput,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,,,no_emulation,,bytes,
2023-03-18T10:52:14Z,10000,6120,vusers count,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,,,no_emulation,,count,
2023-03-18T10:52:14Z,10000,76,vusers count,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,,,no_emulation,,count,
2023-03-18T10:52:19Z,15000,4.243996660426022,average trt,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,ShowSeats_AllClasses_Open,,no_emulation,,sec,5606.319588422775
2023-03-18T10:52:19Z,15000,3.7776714633492863,average trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_03_BookSeats,,no_emulation,,sec,64.22041487693787
2023-03-18T10:52:19Z,15000,2.9967970848083496,average trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_04_Buy,,no_emulation,,sec,38.958362102508545
2023-03-18T10:52:19Z,15000,3.9591728528340657,average trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,ShowSeats_AllClasses_Open,,no_emulation,,sec,59.387592792510986
2023-03-18T10:52:19Z,15000,409,connections,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,,,no_emulation,,count,
2023-03-18T10:52:19Z,15000,13,connections,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,,,no_emulation,,count,
2023-03-18T10:52:19Z,15000,1322,hits,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,,,no_emulation,,count,
2023-03-18T10:52:19Z,15000,53,hits,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,,,no_emulation,,count,
2023-03-18T10:52:19Z,15000,10.59095311164856,max trt,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,ShowSeats_AllClasses_Open,,no_emulation,,sec,
2023-03-18T10:52:19Z,15000,5.96996545791626,max trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_03_BookSeats,,no_emulation,,sec,
2023-03-18T10:52:19Z,15000,5.217418670654297,max trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_04_Buy,,no_emulation,,sec,
2023-03-18T10:52:19Z,15000,6.529346942901611,max trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,ShowSeats_AllClasses_Open,,no_emulation,,sec,
2023-03-18T10:52:19Z,15000,0.745945930480957,min trt,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,ShowSeats_AllClasses_Open,,no_emulation,,sec,
2023-03-18T10:52:19Z,15000,1.0946154594421387,min trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_03_BookSeats,,no_emulation,,sec,
2023-03-18T10:52:19Z,15000,0.7241649627685547,min trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_04_Buy,,no_emulation,,sec,
2023-03-18T10:52:19Z,15000,0.9519186019897461,min trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,ShowSeats_AllClasses_Open,,no_emulation,,sec,
2023-03-18T10:52:19Z,15000,1321,passed transactions,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,ShowSeats_AllClasses_Open,,no_emulation,,count,
2023-03-18T10:52:19Z,15000,17,passed transactions,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_03_BookSeats,,no_emulation,,count,
2023-03-18T10:52:19Z,15000,13,passed transactions,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_04_Buy,,no_emulation,,count,
2023-03-18T10:52:19Z,15000,15,passed transactions,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,ShowSeats_AllClasses_Open,,no_emulation,,count,
2023-03-18T10:52:19Z,15000,7.270421028137207,percentile 90,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,ShowSeats_AllClasses_Open,,no_emulation,,sec,
2023-03-18T10:52:19Z,15000,5.678302049636841,percentile 90,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_03_BookSeats,,no_emulation,,sec,
2023-03-18T10:52:19Z,15000,4.2455034255981445,percentile 90,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_04_Buy,,no_emulation,,sec,
2023-03-18T10:52:19Z,15000,6.31251335144043,percentile 90,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,ShowSeats_AllClasses_Open,,no_emulation,,sec,
2023-03-18T10:52:19Z,15000,4170012,throughput,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,,,no_emulation,,bytes,
2023-03-18T10:52:19Z,15000,102254,throughput,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,,,no_emulation,,bytes,
2023-03-18T10:52:19Z,15000,5015,vusers count,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,,,no_emulation,,count,
2023-03-18T10:52:19Z,15000,70,vusers count,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,,,no_emulation,,count,
2023-03-18T10:52:24Z,20000,7.004029385935622,average trt,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,ShowSeats_AllClasses_Open,,no_emulation,,sec,17019.791407823563
2023-03-18T10:52:24Z,20000,5.355085134506226,average trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_03_BookSeats,,no_emulation,,sec,37.48559594154358
2023-03-18T10:52:24Z,20000,4.821557079042707,average trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_04_Buy,,no_emulation,,sec,33.75089955329895
2023-03-18T10:52:24Z,20000,8.052767460996455,average trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,ShowSeats_AllClasses_Open,,no_emulation,,sec,177.160884141922
2023-03-18T10:52:24Z,20000,1303,connections,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,,,no_emulation,,count,
2023-03-18T10:52:24Z,20000,26,connections,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,,,no_emulation,,count,
2023-03-18T10:52:24Z,20000,2430,hits,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,,,no_emulation,,count,
2023-03-18T10:52:24Z,20000,25,hits,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,,,no_emulation,,count,
2023-03-18T10:52:24Z,20000,35.81,lg health cpu,on-premise,on-premise,EC2AMAZ-2O3HKBP-172.31.11.184,,,,,,injector-t_844328448-job-29-location-on-premise-node-0,percent,
2023-03-18T10:52:24Z,20000,24.55,lg health disk,on-premise,on-premise,EC2AMAZ-2O3HKBP-172.31.11.184,,,,,,injector-t_844328448-job-29-location-on-premise-node-0,percent,
2023-03-18T10:52:24Z,20000,48.86,lg health memory,on-premise,on-premise,EC2AMAZ-2O3HKBP-172.31.11.184,,,,,,injector-t_844328448-job-29-location-on-premise-node-0,percent,
2023-03-18T10:52:24Z,20000,15.086941003799438,max trt,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,ShowSeats_AllClasses_Open,,no_emulation,,sec,
2023-03-18T10:52:24Z,20000,12.008066177368164,max trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_03_BookSeats,,no_emulation,,sec,
2023-03-18T10:52:24Z,20000,8.633565902709961,max trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_04_Buy,,no_emulation,,sec,
2023-03-18T10:52:24Z,20000,13.006198644638062,max trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,ShowSeats_AllClasses_Open,,no_emulation,,sec,
2023-03-18T10:52:24Z,20000,0.5220060348510742,min trt,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,ShowSeats_AllClasses_Open,,no_emulation,,sec,
2023-03-18T10:52:24Z,20000,0.8431367874145508,min trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_03_BookSeats,,no_emulation,,sec,
2023-03-18T10:52:24Z,20000,0.5881307125091553,min trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_04_Buy,,no_emulation,,sec,
2023-03-18T10:52:24Z,20000,4.8462913036346436,min trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,ShowSeats_AllClasses_Open,,no_emulation,,sec,
2023-03-18T10:52:24Z,20000,2430,passed transactions,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,ShowSeats_AllClasses_Open,,no_emulation,,count,
2023-03-18T10:52:24Z,20000,7,passed transactions,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_03_BookSeats,,no_emulation,,count,
2023-03-18T10:52:24Z,20000,7,passed transactions,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_04_Buy,,no_emulation,,count,
2023-03-18T10:52:24Z,20000,22,passed transactions,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,ShowSeats_AllClasses_Open,,no_emulation,,count,
2023-03-18T10:52:24Z,20000,11.960041999816895,percentile 90,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,ShowSeats_AllClasses_Open,,no_emulation,,sec,
2023-03-18T10:52:24Z,20000,12.008066177368164,percentile 90,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_03_BookSeats,,no_emulation,,sec,
2023-03-18T10:52:24Z,20000,8.633565902709961,percentile 90,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_04_Buy,,no_emulation,,sec,
2023-03-18T10:52:24Z,20000,12.023172616958618,percentile 90,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,ShowSeats_AllClasses_Open,,no_emulation,,sec,
2023-03-18T10:52:24Z,20000,4918822,throughput,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,,,no_emulation,,bytes,
2023-03-18T10:52:24Z,20000,48713,throughput,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,,,no_emulation,,bytes,
2023-03-18T10:52:24Z,20000,3279,vusers count,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,,,no_emulation,,count,
2023-03-18T10:52:24Z,20000,59,vusers count,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,,,no_emulation,,count,
2023-03-18T10:52:29Z,25000,9.73738542738113,average trt,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,ShowSeats_AllClasses_Open,,no_emulation,,sec,14645.02768278122
2023-03-18T10:52:29Z,25000,7.023302836851641,average trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_03_BookSeats,,no_emulation,,sec,77.25633120536804
2023-03-18T10:52:29Z,25000,6.922312879562378,average trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_04_Buy,,no_emulation,,sec,69.22312879562378
2023-03-18T10:52:29Z,25000,11.009232741135817,average trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,ShowSeats_AllClasses_Open,,no_emulation,,sec,143.12002563476562
2023-03-18T10:52:29Z,25000,-1774,connections,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,,,no_emulation,,count,
2023-03-18T10:52:29Z,25000,-9,connections,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,,,no_emulation,,count,
2023-03-18T10:52:29Z,25000,1504,hits,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,,,no_emulation,,count,
2023-03-18T10:52:29Z,25000,40,hits,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,,,no_emulation,,count,
2023-03-18T10:52:29Z,25000,17.619813203811646,max trt,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,ShowSeats_AllClasses_Open,,no_emulation,,sec,
2023-03-18T10:52:29Z,25000,13.86108660697937,max trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_03_BookSeats,,no_emulation,,sec,
2023-03-18T10:52:29Z,25000,11.519625902175903,max trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_04_Buy,,no_emulation,,sec,
2023-03-18T10:52:29Z,25000,15.12276029586792,max trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,ShowSeats_AllClasses_Open,,no_emulation,,sec,
2023-03-18T10:52:29Z,25000,5.7116429805755615,min trt,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,ShowSeats_AllClasses_Open,,no_emulation,,sec,
2023-03-18T10:52:29Z,25000,1.2529704570770264,min trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_03_BookSeats,,no_emulation,,sec,
2023-03-18T10:52:29Z,25000,0.7066895961761475,min trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_04_Buy,,no_emulation,,sec,
2023-03-18T10:52:29Z,25000,7.462180137634277,min trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,ShowSeats_AllClasses_Open,,no_emulation,,sec,
2023-03-18T10:52:29Z,25000,1504,passed transactions,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,ShowSeats_AllClasses_Open,,no_emulation,,count,
2023-03-18T10:52:29Z,25000,11,passed transactions,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_03_BookSeats,,no_emulation,,count,
2023-03-18T10:52:29Z,25000,10,passed transactions,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_04_Buy,,no_emulation,,count,
2023-03-18T10:52:29Z,25000,13,passed transactions,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,ShowSeats_AllClasses_Open,,no_emulation,,count,
2023-03-18T10:52:29Z,25000,15.158576965332031,percentile 90,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,ShowSeats_AllClasses_Open,,no_emulation,,sec,
2023-03-18T10:52:29Z,25000,11.056987047195435,percentile 90,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_03_BookSeats,,no_emulation,,sec,
2023-03-18T10:52:29Z,25000,11.380976915359497,percentile 90,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_04_Buy,,no_emulation,,sec,
2023-03-18T10:52:29Z,25000,14.705745220184326,percentile 90,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,ShowSeats_AllClasses_Open,,no_emulation,,sec,
2023-03-18T10:52:29Z,25000,4284458,throughput,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,,,no_emulation,,bytes,
2023-03-18T10:52:29Z,25000,70832,throughput,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,,,no_emulation,,bytes,
2023-03-18T10:52:29Z,25000,1308,vusers count,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,,,no_emulation,,count,
2023-03-18T10:52:29Z,25000,50,vusers count,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,,,no_emulation,,count,
2023-03-18T10:52:34Z,30000,13.675633125940958,average trt,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,ShowSeats_AllClasses_Open,,no_emulation,,sec,5128.3624222278595
2023-03-18T10:52:34Z,30000,8.322926002390245,average trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_03_BookSeats,,no_emulation,,sec,141.48974204063416
2023-03-18T10:52:34Z,30000,1.6363248711540586,average trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_04_Buy,,no_emulation,,sec,34.36282229423523
2023-03-18T10:52:34Z,30000,17.75127863883972,average trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,ShowSeats_AllClasses_Open,,no_emulation,,sec,35.50255727767944
2023-03-18T10:52:34Z,30000,-442,connections,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,,,no_emulation,,count,
2023-03-18T10:52:34Z,30000,-19,connections,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,,,no_emulation,,count,
2023-03-18T10:52:34Z,30000,375,hits,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,,,no_emulation,,count,
2023-03-18T10:52:34Z,30000,55,hits,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,,,no_emulation,,count,
2023-03-18T10:52:34Z,30000,20.223350048065186,max trt,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,ShowSeats_AllClasses_Open,,no_emulation,,sec,
2023-03-18T10:52:34Z,30000,11.702592611312866,max trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_03_BookSeats,,no_emulation,,sec,
2023-03-18T10:52:34Z,30000,4.670947313308716,max trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_04_Buy,,no_emulation,,sec,
2023-03-18T10:52:34Z,30000,18.73161268234253,max trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,ShowSeats_AllClasses_Open,,no_emulation,,sec,
2023-03-18T10:52:34Z,30000,10.538882970809937,min trt,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,ShowSeats_AllClasses_Open,,no_emulation,,sec,
2023-03-18T10:52:34Z,30000,3.185570240020752,min trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_03_BookSeats,,no_emulation,,sec,
2023-03-18T10:52:34Z,30000,0.670630931854248,min trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_04_Buy,,no_emulation,,sec,
2023-03-18T10:52:34Z,30000,16.770944595336914,min trt,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,ShowSeats_AllClasses_Open,,no_emulation,,sec,
2023-03-18T10:52:34Z,30000,375,passed transactions,on-premise,on-premise,,,101_eShowBizz_ShowSeats_AllClassOpen,ShowSeats_AllClasses_Open,,no_emulation,,count,
2023-03-18T10:52:34Z,30000,17,passed transactions,on-premise,on-premise,,,102_eShowBizz_CWS_Book_Buy,Eshowbizz_03_BookSeats,,no_emulation,,count,
